NCB14D6_11 255 1345

NCB14D6_12 100 363
NCB14D6_12 592 642
NCB14D6_12 951 990
NCB14D6_12 1069 1094

NCB14D6_13 100 133
NCB14D6_13 571 760
NCB14D6_13 833 1006
NCB14D6_13 1070 3503

NCB14D6_14 100 1374

NCB14D6_15 100 843
NCB14D6_15 961 1749

NCB14D6_16 100 133
NCB14D6_16 194 2085

NCB14D6_17 100 353
NCB14D6_17 415 1672
NCB14D6_17 1824 1874

NCB14D6_18 100 185
NCB14D6_18 617 1730

NCB14D6_19 100 3630

NCB14D6_20 100 245
NCB14D6_20 354 462

NCB14D6_21 100 228
NCB14D6_21 508 1005

NCB14D6_22 100 326
NCB14D6_22 573 637
NCB14D6_22 745 791

NCB14D6_23 100 260
NCB14D6_23 313 2569

NCB14D6_24 100 1088
NCB14D6_24 1180 1231

NCB14D6_25 100 126
NCB14D6_25 361 2313

NCB14D6_26 100 436
NCB14D6_26 525 954
NCB14D6_26 1017 1095

NCB14D6_27 100 199
NCB14D6_27 469 869

NCB14D6_28 100 537

NCB14D6_29 100 642
NCB14D6_29 1076 1347
NCB14D6_29 1407 1519
NCB14D6_29 1595 1767

NCB14D6_30 100 585

NCB14D6_31 100 579
NCB14D6_31 650 2182

NCB14D6_32 100 522
NCB14D6_32 590 607
NCB14D6_32 1065 1239
NCB14D6_32 1385 2232

NCB14D6_33 100 1314

NCB14D6_34 100 105
NCB14D6_34 239 1517
NCB14D6_34 1584 1783

NCB14D6_35 100 2028

NCB14D6_36 100 425
NCB14D6_36 485 620
NCB14D6_36 693 1701
NCB14D6_36 1759 1958

NCB14D6_37 100 1425

NCB14D6_38 100 390
NCB14D6_38 499 1035

NCB14D6_39 100 238
NCB14D6_39 304 1130
NCB14D6_39 1189 2121

NCB14D6_40 100 2163

NCB14D6_41 100 256
NCB14D6_41 332 725
NCB14D6_41 959 1544
NCB14D6_41 1622 2506
NCB14D6_41 2582 2763
NCB14D6_41 2852 3485

NCB14D6_42 100 3369

NCB14D6_43 100 1488

NCB14D6_44 100 1305

NCB14D6_45 100 127
NCB14D6_45 200 258
NCB14D6_45 332 398
NCB14D6_45 488 981

NCB14D6_46 100 186
NCB14D6_46 247 869
NCB14D6_46 938 1286

NCB14D6_47 100 540
NCB14D6_47 625 766
NCB14D6_47 836 1002

NCB14D6_48 100 205
NCB14D6_48 268 313
NCB14D6_48 361 411
NCB14D6_48 466 3168
NCB14D6_48 3238 3610

NCB14D6_49 100 369
NCB14D6_49 414 470
NCB14D6_49 624 3354
NCB14D6_49 3387 4951

NCB14D6_50 100 125
NCB14D6_50 237 277
NCB14D6_50 469 597
NCB14D6_50 734 1103
NCB14D6_50 1202 1721

NCB14D6_51 100 143
NCB14D6_51 214 233
NCB14D6_51 333 383
NCB14D6_51 519 826
NCB14D6_51 938 1145
NCB14D6_51 1215 1333

NCB14D6_52 100 933
NCB14D6_52 994 1131

NCB14D6_53 100 400
NCB14D6_53 490 947
NCB14D6_53 1029 1244

NCB14D6_54 100 206
NCB14D6_54 452 2075

NCB14D6_55 100 214
NCB14D6_55 291 439
NCB14D6_55 616 1505
NCB14D6_55 1565 1628

AF208039_1 1 9
AF208039_1 97 227
AF208039_1 299 398
AF208039_1 457 741
AF208039_1 796 1698

NC80A10_1 100 178
NC80A10_1 242 296
NC80A10_1 354 1185

NC80A10_2 100 106
NC80A10_2 167 570

NC80A10_3 100 285
NC80A10_3 370 1332

NC80A10_4 100 515
NC80A10_4 601 1436
NC80A10_4 1540 2346
NC80A10_4 2404 2678

NC80A10_5 100 377
NC80A10_5 530 701
NC80A10_5 802 1335
NC80A10_5 1364 1747
NC80A10_5 1795 1899

NC80A10_6 100 2632
NC80A10_6 2656 4277

NC80A10_7 100 282
NC80A10_7 414 3521

NC80A10_8 100 1071

NC80A10_9 100 861

NC80A10_10 100 543

NC80A10_11 100 122
NC80A10_11 269 1106

NC80A10_12 100 1680

NC80A10_13 100 322
NC80A10_13 391 1910

NC80A10_14 100 243
NC80A10_14 285 2303

NC80A10_15 100 1431

NC80A10_16 100 576

NC80A10_17 100 164
NC80A10_17 263 1988

NC80A10_18 100 130
NC80A10_18 209 1173

NC80A10_19 100 120
NC80A10_19 229 394
NC80A10_19 519 664
NC80A10_19 879 1164
NC80A10_19 1684 1809
NC80A10_19 1860 3535
NC80A10_19 3627 3698

NC80A10_20 100 852

NC80A10_21 100 240
NC80A10_21 307 411
NC80A10_21 470 742

NC80A10_22 100 3369

NC80A10_23 100 252
NC80A10_23 335 446
NC80A10_23 536 594

NC80A10_24 100 2332
NC80A10_24 2475 2483
NC80A10_24 2630 2637

NC80A10_25 100 878
NC80A10_25 938 2714

NC80A10_26 100 120
NC80A10_26 301 800
NC80A10_26 874 955

NC80A10_27 100 2325

NC80A10_28 100 187
NC80A10_28 578 1824

NC80A10_29 100 1798
NC80A10_29 1841 2139

NC80A10_30 100 990

NC80A10_31 100 438
NC80A10_31 494 639
NC80A10_31 689 1837
NC80A10_31 1993 2119

NC80A10_32 100 603
NC80A10_32 807 852
NC80A10_32 906 949

NC80A10_33 100 518
NC80A10_33 645 957

NC80A10_34 100 125
NC80A10_34 306 1281

NC80A10_35 100 150
NC80A10_35 176 209
NC80A10_35 477 751
NC80A10_35 923 952

NC80A10_36 100 163
NC80A10_36 221 1368

NC80A10_37 100 573
NC80A10_37 656 2690
NC80A10_37 2793 3592

NC80A10_38 100 135
NC80A10_38 601 910
NC80A10_38 1048 1121
NC80A10_38 1193 1277
NC80A10_38 1356 1562
NC80A10_38 1624 1884
NC80A10_38 2094 2440

NC80A10_39 100 3142
NC80A10_39 3293 3333

NC80A10_40 100 347
NC80A10_40 439 606
NC80A10_40 777 1065

NC80A10_41 100 897

NC80A10_42 100 442
NC80A10_42 537 1840

NC80A10_43 100 211
NC80A10_43 311 429
NC80A10_43 561 737

NC80A10_44 100 434
NC80A10_44 587 3005

NC80A10_45 100 163
NC80A10_45 324 530
NC80A10_45 737 794
NC80A10_45 1223 1480
NC80A10_45 1552 2509

NC80A10_46 100 463
NC80A10_46 565 846
NC80A10_46 1472 1562
NC80A10_46 1662 2040
NC80A10_46 2134 2562

AF116901_1 100 432
AF116901_1 485 1583
AF116901_1 1631 2193

AF104823_1 100 282
AF104823_1 336 391
AF104823_1 437 547
AF104823_1 591 650
AF104823_1 700 870
AF104823_1 919 1041
AF104823_1 1101 2160

AY046405_1 100 915
AY046405_1 981 1234
AY046405_1 1288 1662
AY046405_1 1723 1750

AF401202_1 100 1341

U97574_1 100 384
U97574_1 451 676
U97574_1 726 1141
U97574_1 1227 1391
U97574_1 1448 1622
U97574_1 1682 2601

AFU87850_1 100 384
AFU87850_1 451 676
AFU87850_1 726 1141
AFU87850_1 1226 1390
AFU87850_1 1446 1620
AFU87850_1 1680 2599

AFU87630_1 100 333
AFU87630_1 390 702
AFU87630_1 753 2455

AFU06121_1 100 433
AFU06121_1 483 571
AFU06121_1 618 674

AFU39478_1 100 183
AFU39478_1 249 723
AFU39478_1 800 1161
AFU39478_1 1213 2059
AFU39478_1 2133 2962
AFU39478_1 3016 3153

SFU62614_1 100 2337

AF281057_1 100 112
AF281057_1 466 642
AF281057_1 696 847
AF281057_1 912 1008
AF281057_1 1075 1097

AF222068_1 100 300
AF222068_1 372 1718

AFU85769_1 100 1416
AFU85769_1 1464 2104
AFU85769_1 2160 2352

AFU87950_1 1 6
AFU87950_1 61 2352

AY190324_1 100 195
AY190324_1 263 625
AY190324_1 708 965

AFU79728_1 100 236
AFU79728_1 285 5564
AFU79728_1 5621 5915

AF517830_1 100 133
AF517830_1 187 365
AF517830_1 415 628
AF517830_1 678 780
AF517830_1 844 1258

NC123A4_1 100 1022
NC123A4_1 1113 2187
NC123A4_1 2268 3884
NC123A4_1 4182 4313

NC123A4_2 100 219
NC123A4_2 307 1230

NC123A4_3 100 230
NC123A4_3 552 1097
NC123A4_3 1155 2490
NC123A4_3 2533 2877

NC123A4_4 100 696

NC123A4_5 100 188
NC123A4_5 249 2914
NC123A4_5 2969 3284
NC123A4_5 3341 3713

NC123A4_6 100 245
NC123A4_6 311 1843
NC123A4_6 1909 2404

NC123A4_7 100 1716
NC123A4_7 1810 1902

NC123A4_8 100 243
NC123A4_8 316 606
NC123A4_8 713 1069

NC123A4_9 100 1544
NC123A4_9 1608 1791

NC123A4_10 100 2625

NC123A4_11 100 136
NC123A4_11 245 903

NC123A4_12 100 567
NC123A4_12 635 1324

NC123A4_13 100 321
NC123A4_13 411 1427

NC123A4_14 100 276
NC123A4_14 376 460
NC123A4_14 517 638
NC123A4_14 710 2315
NC123A4_14 2368 3476

NC123A4_15 100 102
NC123A4_15 238 342
NC123A4_15 431 435
NC123A4_15 558 637
NC123A4_15 972 1264

NC123A4_16 100 229
NC123A4_16 298 869
NC123A4_16 923 1011
NC123A4_16 1072 1654

NC123A4_17 100 317
NC123A4_17 399 1960
NC123A4_17 2016 2410

NC123A4_18 100 827
NC123A4_18 881 1118
NC123A4_18 1176 1661

NC123A4_19 100 148
NC123A4_19 214 3011

NC123A4_20 100 110
NC123A4_20 215 287
NC123A4_20 394 459
NC123A4_20 521 1381
NC123A4_20 1433 2608

NC123A4_21 100 1151
NC123A4_21 1207 2728

NC123A4_22 100 141
NC123A4_22 172 399

NC123A4_23 100 131
NC123A4_23 275 1091
NC123A4_23 1154 1459
NC123A4_23 1541 1723

NC123A4_24 100 265
NC123A4_24 321 523

NC123A4_25 100 272
NC123A4_25 336 1068
NC123A4_25 1293 1525
NC123A4_25 1577 1713
NC123A4_25 1768 4292

NC123A4_26 100 211
NC123A4_26 306 322
NC123A4_26 452 562
NC123A4_26 642 2639

NC123A4_27 100 891

NC123A4_28 100 196
NC123A4_28 413 472
NC123A4_28 584 851
NC123A4_28 920 1385
NC123A4_28 1468 1569

NC123A4_29 100 1123
NC123A4_29 1219 1340
NC123A4_29 1417 1830
NC123A4_29 1880 1921

NC123A4_30 100 171
NC123A4_30 315 769
NC123A4_30 836 1127

NC123A4_31 100 598
NC123A4_31 871 1022

NC123A4_32 100 184
NC123A4_32 359 1791

NC123A4_33 100 4024
NC123A4_33 4089 4339

NC123A4_34 100 105
NC123A4_34 246 252
NC123A4_34 351 633
NC123A4_34 704 761

AF072700_1 100 696
AF072700_1 757 1518

AF349511_1 100 405
AF349511_1 479 742
AF349511_1 804 1685
AF349511_1 1743 1830
AF349511_1 1888 2000

AY007297_1 100 167
AY007297_1 264 291
AY007297_1 414 611
AY007297_1 705 839
AY007297_1 876 1049

AY007298_1 100 149
AY007298_1 218 268
AY007298_1 333 350
AY007298_1 407 423
AY007298_1 480 494
AY007298_1 547 668
AY007298_1 740 941
AY007298_1 1003 1121

AY007299_1 100 696

AB092482_1 26 121
AB092482_1 199 1608

ASNHYP1_1 100 433
ASNHYP1_1 489 577
ASNHYP1_1 625 681

AY057385_1 100 382
AY057385_1 435 514
AY057385_1 564 623

AF181859_1 1 453

ASNALLIA_1 60 143
ASNALLIA_1 196 642

AFU24146_1 67 286
AFU24146_1 346 1223

ASNMETALLO_1 100 456
ASNMETALLO_1 507 901
ASNMETALLO_1 953 1503
ASNMETALLO_1 1556 1970
ASNMETALLO_1 2023 2209

SFU62934_1 100 486
SFU62934_1 569 3873
SFU62934_1 3936 4293

SFU62936_1 100 1344
SFU62936_1 1397 2032
SFU62936_1 2087 2581

AF503774_1 100 1343
AF503774_1 1405 1840

AF503773_1 100 4428

AY080962_1 100 622
AY080962_1 678 1418
AY080962_1 1505 1626
AY080962_1 1678 2271
AY080962_1 2411 2620

AY080962_2 100 3357

AY080962_3 100 675

AY080962_4 100 2229

AY080962_5 100 367
AY080962_5 459 620
AY080962_5 671 1704

AY080962_6 100 149
AY080962_6 210 237
AY080962_6 297 352
AY080962_6 417 666
AY080962_6 731 2222
AY080962_6 2279 2862

AY080962_7 100 290
AY080962_7 363 1122

AY080962_8 100 1470

AY080962_9 100 168
AY080962_9 246 572
AY080962_9 664 957

AY080962_10 100 364
AY080962_10 430 599
AY080962_10 655 777

AY080962_11 100 2178

AY080962_12 25 1989

AF336236_1 30 303
AF336236_1 373 472
AF336236_1 525 783
AF336236_1 842 1077
AF336236_1 1128 1351
AF336236_1 1403 2026
AF336236_1 2082 2974

AFU51329_1 100 275
AFU51329_1 350 500
AFU51329_1 571 1131
AFU51329_1 1184 1266
AFU51329_1 1331 1858
AFU51329_1 1915 2104
AFU51329_1 2161 2640
AFU51329_1 2692 2849
AFU51329_1 2907 3912

NC18F11_1 100 849
NC18F11_1 952 1683
NC18F11_1 1739 1850
NC18F11_1 1913 2670

NC18F11_2 100 816

NC18F11_3 100 137
NC18F11_3 194 429
NC18F11_3 491 2250

NC18F11_4 100 231
NC18F11_4 342 824
NC18F11_4 926 1048

NC18F11_5 100 392
NC18F11_5 463 664

NC18F11_6 100 1302

NC18F11_7 100 2487

NC18F11_8 100 301
NC18F11_8 359 1719

NC18F11_9 100 1886
NC18F11_9 2200 2380

NC18F11_10 100 108
NC18F11_10 240 276
NC18F11_10 351 372
NC18F11_10 438 486
NC18F11_10 547 631
NC18F11_10 695 2259
NC18F11_10 2340 2396

NC18F11_11 100 816
NC18F11_11 895 4015
NC18F11_11 4084 4187

NC18F11_12 100 319
NC18F11_12 399 977
NC18F11_12 1194 1498

NC18F11_13 100 117
NC18F11_13 344 488
NC18F11_13 603 648
NC18F11_13 775 937

NC18F11_14 100 330
NC18F11_14 402 866

NC18F11_15 100 191
NC18F11_15 343 716
NC18F11_15 781 999
NC18F11_15 1061 1200

NC18F11_16 100 285
NC18F11_16 477 674

NC18F11_17 100 424
NC18F11_17 486 612
NC18F11_17 682 853

NC18F11_18 100 143
NC18F11_18 234 966

NC18F11_19 100 945
NC18F11_19 1014 1793

NC18F11_20 100 202
NC18F11_20 448 4381
NC18F11_20 4437 4476

NC18F11_21 100 275
NC18F11_21 337 1135

NC18F11_22 100 145
NC18F11_22 212 487
NC18F11_22 549 1591

AF149719_1 100 2574

SFU59804_1 100 146
SFU59804_1 204 1554

AY040608_1 49 439
AY040608_1 516 739
AY040608_1 806 3157

AF025541_1 100 386
AF025541_1 434 722
AF025541_1 770 4201
AF025541_1 4257 5012
AF025541_1 5086 6762

AF435120_1 100 456
AF435120_1 513 688
AF435120_1 740 6906
AF435120_1 6960 7473
AF435120_1 7533 7581

AF432352_1 94 444
AF432352_1 555 730
AF432352_1 793 6780
AF432352_1 6839 7044
AF432352_1 7122 7632
AF432352_1 7696 7744

ASNRAS_1 100 111
ASNRAS_1 267 381
ASNRAS_1 454 729
ASNRAS_1 802 1040

AF283573_1 100 154
AF283573_1 255 394
AF283573_1 446 574
AF283573_1 633 872

AFU95042_1 100 139
AFU95042_1 188 243
AFU95042_1 298 708

ASNSEPR_1 100 423
ASNSEPR_1 481 925
ASNSEPR_1 992 1080
ASNSEPR_1 1153 1506

AY217659_1 100 204
AY217659_1 269 701
AY217659_1 779 2718

AY217660_1 100 255
AY217660_1 303 677
AY217660_1 724 783
AY217660_1 835 904
AY217660_1 957 1492
AY217660_1 1543 1647

AY081008_1 100 576
AY081008_1 638 1579
AY081008_1 1634 2491
AY081008_1 2545 2617
AY081008_1 2707 2810
AY081008_1 2872 3978

AF116902_1 100 192
AF116902_1 238 312
AF116902_1 362 1104
AF116902_1 1154 1360
AF116902_1 1417 1519

